Application_ID,Availability (%),MTTR (hrs),Incident Frequency (per month),Security Vulnerabilities (CVE Score Avg.),Third-Party Dependencies (#),Compliance Adherence (%),IBS Impacted,Availability (Norm),MTTR (Norm),Incident Frequency (Norm),Security Vulnerabilities (Norm),Third-Party Dependencies (Norm),Compliance (Norm),IBS Impacted (Norm),Risk Score,Banking Solution,Solution Risk Score
App_216,84.744981749936,10.596941413860499,8,8.667703545060002,5,93.55415447616275,1,0.15255018250063998,0.2207696127887604,0.16,0.8667703545060002,0.25,0.0644584552383725,1,77.1,Payments,49.61333333333334
App_217,86.50799396318536,3.9542901895604494,37,2.8247874397702666,16,86.84051922131638,0,0.13492006036814644,0.0823810456158427,0.74,0.28247874397702666,0.8,0.13159480778683616,0,30.33,Customer Support,53.401939393939394
App_218,94.92982810236049,32.66396649958623,49,9.504591705752958,15,87.88096664017198,1,0.05070171897639511,0.6804993020747131,0.98,0.9504591705752958,0.75,0.12119033359828023,1,103.15,Fraud Detection,48.961543624161074
App_219,92.9926579809443,31.41653828549449,5,5.816222929891936,13,74.51931361615486,1,0.07007342019055698,0.6545112142811352,0.1,0.5816222929891935,0.65,0.2548068638384514,1,85.39,Customer Support,53.401939393939394
App_220,96.98446820988356,13.116457295914048,18,4.366141897687661,12,95.17118224628027,0,0.030155317901164408,0.2732595269982093,0.36,0.4366141897687661,0.6,0.04828817753719733,0,24.89,Core Banking,49.03
App_221,93.15225784600686,45.6414509880197,43,5.800888346694546,5,89.0148640093943,0,0.06847742153993139,0.9508635622504104,0.86,0.5800888346694546,0.25,0.10985135990605699,0,46.48,Core Banking,49.03
App_222,91.36617206670942,7.250778805483211,10,5.166983852262677,2,64.50361866116778,0,0.08633827933290576,0.15105789178090023,0.2,0.5166983852262678,0.1,0.3549638133883222,0,22.25,Core Banking,49.03
App_223,81.87349535656185,20.75207045004489,1,7.587762537573251,13,76.3111213762465,1,0.18126504643438154,0.43233480104260186,0.02,0.7587762537573252,0.65,0.23688878623753495,1,84.91,Risk Management,52.27423076923077
App_224,87.35431606118867,45.293564168044746,46,2.8249606597285224,13,95.45521447840567,0,0.1264568393881133,0.9436159201675989,0.92,0.28249606597285226,0.65,0.04544785521594335,0,47.25,Fraud Detection,48.961543624161074
App_225,85.3040473536345,20.146911212453873,43,3.530503916003024,14,61.88786806789516,0,0.14695952646365498,0.41972731692612236,0.86,0.3530503916003024,0.7,0.38112131932104837,0,42.98,Payments,49.61333333333334
App_226,84.87979286758167,30.649245487876108,43,8.940943025332507,7,98.45666478568198,0,0.15120207132418328,0.6385259476640855,0.86,0.8940943025332506,0.35,0.015433352143180201,0,46.59,Payments,49.61333333333334
App_227,99.46021109504892,19.084531102214125,8,9.464565131504054,14,87.1665027327825,1,0.005397889049510809,0.3975943979627943,0.16,0.9464565131504055,0.7,0.12833497267217495,1,83.61,Risk Management,52.27423076923077
App_228,87.8619544933352,13.162329712736161,20,8.925582274864745,12,85.25503910573507,0,0.12138045506664795,0.27421520234867003,0.4,0.8925582274864745,0.6,0.14744960894264936,0,36.12,Payments,49.61333333333334
App_229,97.84093110354226,47.23092710207175,23,4.194479939573136,16,70.82237025951966,0,0.021590688964577397,0.9839776479598282,0.46,0.4194479939573136,0.8,0.29177629740480343,0,45.79,Core Banking,49.03
App_230,92.62277251994526,19.648032303122065,33,7.803655030068817,2,69.95167154956708,0,0.07377227480054742,0.409334006315043,0.66,0.7803655030068817,0.1,0.3004832845043292,0,37.14,Fraud Detection,48.961543624161074
App_231,95.89622607083297,42.91676177659845,21,4.763357333010988,5,97.68232877954381,1,0.04103773929167034,0.8940992036791343,0.42,0.4763357333010988,0.25,0.023176712204561908,1,85.2,Payments,49.61333333333334
App_232,90.05274186210384,11.037821082772137,2,4.975398521461022,4,71.93089816936491,0,0.09947258137896156,0.22995460589108618,0.04,0.4975398521461022,0.2,0.2806910183063509,0,21.36,Payments,49.61333333333334
App_233,91.53807769252718,10.229025793203999,11,2.0468010905728393,16,91.02021186875997,0,0.08461922307472819,0.2131047040250833,0.22,0.20468010905728393,0.8,0.08979788131240028,0,22.09,Lending,49.87919075144509
App_234,89.85035387637728,1.4944359784565453,27,5.911303032585165,1,75.72487192828316,1,0.10149646123622716,0.03113408288451136,0.54,0.5911303032585165,0.05,0.24275128071716837,1,74.27,Lending,49.87919075144509
App_235,83.90485975596089,31.280007618042482,29,1.8613589775334793,14,65.57016283138816,0,0.16095140244039116,0.651666825375885,0.58,0.18613589775334793,0.7,0.3442983716861184,0,40.71,Lending,49.87919075144509
App_236,94.44904230523011,17.689264498740535,25,3.3156469906719375,4,60.42861190781436,1,0.05550957694769892,0.36852634372376114,0.5,0.33156469906719377,0.2,0.39571388092185644,1,79.17,Fraud Detection,48.961543624161074
App_237,85.61544724881712,41.48919599230258,47,8.550302016199351,19,81.77029348061004,0,0.1438455275118288,0.864358249839637,0.94,0.8550302016199351,0.95,0.18229706519389965,0,60.04,Core Banking,49.03
App_238,80.48631932862908,22.714075521194744,20,2.0707580921085524,5,99.0311527419573,0,0.1951368067137092,0.47320990669155716,0.4,0.20707580921085525,0.25,0.009688472580427003,0,26.09,Customer Support,53.401939393939394
App_239,92.90944591814336,46.47328453990664,27,0.7115828517343281,5,74.76544775236817,0,0.07090554081856638,0.9681934279147217,0.54,0.07115828517343281,0.25,0.25234552247631825,0,36.59,Core Banking,49.03
App_240,83.54221358814098,8.905224753749815,25,0.690075926128163,17,74.2876933597218,0,0.16457786411859018,0.18552551570312115,0.5,0.0690075926128163,0.85,0.257123066402782,0,28.72,Core Banking,49.03
App_241,98.80917168705828,41.69391206186932,32,9.407845205031078,17,73.76366471397768,0,0.011908283129417186,0.8686231679556108,0.64,0.9407845205031078,0.85,0.2623633528602232,0,53.82,Fraud Detection,48.961543624161074
App_242,99.07857154005174,37.2766489340036,20,5.069204379618347,3,80.82175349219433,0,0.009214284599482597,0.7765968527917417,0.4,0.5069204379618346,0.15,0.19178246507805669,0,33.74,Fraud Detection,48.961543624161074
App_243,98.29728780440897,37.004248542914496,34,4.094120718170183,16,77.62659533697175,1,0.017027121955910333,0.770921844644052,0.68,0.40941207181701833,0.8,0.22373404663028254,1,93.54,Lending,49.87919075144509
App_244,87.4031740051089,40.54959494961061,33,8.108785810079183,13,95.19658506908058,0,0.12596825994891106,0.8447832281168877,0.66,0.8108785810079183,0.65,0.04803414930919416,0,49.33,Payments,49.61333333333334
App_245,80.30913233057734,36.529151565263945,40,8.35825927910516,13,80.22083166893961,0,0.1969086766942266,0.7610239909429989,0.8,0.835825927910516,0.65,0.1977916833106039,0,54.15,Risk Management,52.27423076923077
App_246,98.5663712517545,30.05857543830794,46,3.321910331156046,12,80.31031352754275,0,0.014336287482454963,0.6262203216314154,0.92,0.3321910331156046,0.6,0.19689686472457255,0,40.62,Risk Management,52.27423076923077
App_247,88.56368296634629,6.2997541287546035,17,6.936180574737953,6,65.53486378882226,1,0.11436317033653708,0.13124487768238757,0.34,0.6936180574737952,0.3,0.3446513621117774,1,79.16,Customer Support,53.401939393939394
App_248,99.3330963808734,1.561256615580092,10,7.711228158518866,11,99.30958163641543,0,0.006669036191266003,0.032526179491251916,0.2,0.7711228158518866,0.55,0.006904183635845698,0,20.99,Payments,49.61333333333334
App_249,99.27239954178506,44.20069669515297,22,6.546506868659545,14,69.99891563475319,0,0.0072760045821493695,0.9208478478156868,0.44,0.6546506868659545,0.7,0.3000108436524681,0,46.52,Customer Support,53.401939393939394
App_250,97.0601891093472,29.599215096995426,47,1.5159507480009937,18,62.934562698384106,0,0.02939810890652794,0.616650314520738,0.94,0.15159507480009937,0.9,0.37065437301615894,0,44.0,Lending,49.87919075144509
App_251,85.88897784139172,38.23378996685646,21,8.75883083517057,10,86.52584995900835,0,0.14111022158608277,0.7965372909761763,0.42,0.875883083517057,0.5,0.13474150040991645,0,45.92,Customer Support,53.401939393939394
App_252,87.7019545720385,23.1130728726024,16,5.390945527360087,14,83.8146548062749,0,0.12298045427961497,0.48152235151255,0.32,0.5390945527360087,0.7,0.16185345193725098,0,35.02,Payments,49.61333333333334
App_253,97.02273343033714,5.630793070194935,4,2.8247242637000367,11,76.60582615970984,1,0.029772665696628592,0.11730818896239448,0.08,0.2824724263700037,0.55,0.23394173840290164,1,67.54,Payments,49.61333333333334
App_254,86.33844010312555,6.008918025722421,43,4.252281854376939,2,76.88768935522712,0,0.1366155989687445,0.12518579220255044,0.86,0.4252281854376939,0.1,0.23112310644772877,0,29.66,Risk Management,52.27423076923077
App_255,83.38985493372185,32.90713378699063,10,0.3757109039890738,16,91.40255684185725,1,0.1661014506627815,0.6855652872289714,0.2,0.03757109039890738,0.8,0.08597443158142752,1,80.72,Lending,49.87919075144509
App_256,91.136025249167,20.65468295517421,29,1.2786680122241756,2,67.82850560398596,0,0.08863974750832995,0.4303058948994627,0.58,0.12786680122241756,0.1,0.3217149439601404,0,27.27,Fraud Detection,48.961543624161074
App_257,98.72309548321562,9.625186881616163,14,7.655467505158608,18,92.81013275779559,0,0.012769045167843843,0.20052472670033672,0.28,0.7655467505158609,0.9,0.07189867242204415,0,30.09,Customer Support,53.401939393939394
App_258,93.92059593349946,23.59653824358897,26,0.00011634755366141114,19,85.94988455580072,1,0.06079404066500544,0.4915945467414369,0.52,1.1634755366141114e-05,0.95,0.1405011544419928,1,80.76,Risk Management,52.27423076923077
App_259,91.40122340178729,3.082028979606436,34,4.165658284822921,3,76.75879095118097,0,0.08598776598212708,0.06420893707513409,0.68,0.4165658284822921,0.15,0.2324120904881903,0,24.87,Customer Support,53.401939393939394
App_260,81.94352987541536,27.93462729189114,32,5.225101810855884,2,78.32114466335474,1,0.18056470124584634,0.5819714019143988,0.64,0.5225101810855884,0.1,0.21678855336645256,1,87.84,Customer Support,53.401939393939394
App_261,92.3001445339834,12.911683412884688,19,0.546344200009723,15,70.26588828744383,0,0.076998554660166,0.26899340443509767,0.38,0.054634420000972295,0.75,0.2973411171255617,0,25.78,Fraud Detection,48.961543624161074
App_262,99.80107700208526,38.28283683058503,15,9.730781629723328,11,90.084573307879,1,0.0019892299791473534,0.7975591006371882,0.3,0.9730781629723328,0.55,0.09915426692121003,1,92.08,Lending,49.87919075144509
App_263,82.80168030473048,14.89737402833154,33,2.261253312496719,7,80.51498969221072,0,0.17198319695269518,0.31036195892357377,0.66,0.2261253312496719,0.35,0.1948501030778928,0,30.22,Payments,49.61333333333334
App_264,90.36659304727473,21.850567155926456,1,3.0419871963628085,16,72.83418170999374,0,0.09633406952725267,0.45522014908180114,0.02,0.30419871963628087,0.8,0.27165818290006255,0,28.45,Core Banking,49.03
App_265,97.54746143855911,0.5577859155888305,34,3.0394251225502735,6,83.84200463043801,0,0.02452538561440889,0.011620539908100636,0.68,0.30394251225502733,0.3,0.16157995369561987,0,21.03,Customer Support,53.401939393939394
App_266,94.8153723550841,3.477450614138826,39,2.304166621173499,10,99.82937808205293,0,0.05184627644915906,0.07244688779455888,0.78,0.23041666211734987,0.5,0.001706219179470736,0,22.93,Core Banking,49.03
App_267,93.94031481990535,18.839690707520873,27,0.01473822086311416,17,77.41049118626215,0,0.06059685180094647,0.3924935564066849,0.54,0.001473822086311416,0.85,0.22589508813737852,0,29.38,Lending,49.87919075144509
App_268,94.04968167974218,23.037064066421927,46,7.293447940879964,0,96.82765603114478,0,0.05950318320257821,0.47993883471712345,0.92,0.7293447940879964,0.0,0.03172343968855216,0,36.3,Core Banking,49.03
App_269,87.18982302439511,28.80098630972658,38,9.668454997992853,2,73.80067359698265,0,0.1281017697560489,0.6000205481193037,0.76,0.9668454997992854,0.1,0.26199326403017353,0,46.04,Customer Support,53.401939393939394
App_270,85.87183688528987,13.999803778046555,5,2.242934832850451,3,62.189308276999434,0,0.14128163114710135,0.29166257870930323,0.1,0.2242934832850451,0.15,0.37810691723000567,0,21.4,Fraud Detection,48.961543624161074
App_271,96.18722310957027,33.35913053407404,8,6.630471918034225,12,68.16968425473715,1,0.03812776890429731,0.6949818861265425,0.16,0.6630471918034224,0.6,0.3183031574526285,1,87.97,Core Banking,49.03
App_272,96.20226789358361,41.28587506508182,19,7.418963269587151,5,76.74780573310737,0,0.037977321064163905,0.8601223971892046,0.38,0.7418963269587151,0.25,0.2325219426689263,0,40.97,Lending,49.87919075144509
App_273,97.34144637160207,37.43284746688079,0,8.484253790905248,13,68.78539714378276,0,0.026585536283979253,0.7798509888933497,0.0,0.8484253790905247,0.65,0.3121460285621724,0,40.17,Lending,49.87919075144509
App_274,98.26481105112943,1.901703616721143,7,4.226291970136091,4,60.00908152873022,0,0.017351889488705724,0.039618825348357145,0.14,0.4226291970136091,0.2,0.3999091847126978,0,17.66,Fraud Detection,48.961543624161074
App_275,90.22684797721875,23.06433346837579,22,3.0293090564042924,15,96.60006150990108,0,0.09773152022781247,0.48050694725782894,0.44,0.30293090564042924,0.75,0.03399938490098919,0,31.21,Core Banking,49.03
App_276,90.03032589374399,5.036648564072394,2,3.252951340230311,14,93.75517644923715,0,0.09969674106256007,0.10493017841817487,0.04,0.3252951340230311,0.7,0.06244823550762845,0,18.01,Core Banking,49.03
App_277,95.9659035793355,11.618160761401318,3,7.126213330985128,14,89.69168925947788,0,0.04034096420664497,0.24204501586252747,0.06,0.7126213330985128,0.7,0.10308310740522117,0,25.98,Payments,49.61333333333334
App_278,92.9992786155553,47.35980447682303,24,8.16779466505636,3,66.71258382584115,1,0.07000721384444702,0.9866625932671464,0.48,0.816779466505636,0.15,0.3328741617415885,1,97.43,Risk Management,52.27423076923077
App_279,94.03933754515407,6.839786059272635,46,1.8161396775660266,7,64.81454304839944,1,0.05960662454845931,0.14249554290151323,0.92,0.18161396775660266,0.35,0.3518545695160056,1,79.64,Lending,49.87919075144509
App_280,95.91585338872201,23.94663136566509,37,3.7094100815776523,15,62.70418997889533,0,0.04084146611277987,0.49888815345135606,0.74,0.3709410081577652,0.75,0.3729581002110467,0,40.76,Payments,49.61333333333334
App_281,97.80010683635132,29.67147524726972,14,9.0194019674915,15,88.96116755091685,0,0.021998931636486817,0.6181557343181191,0.28,0.90194019674915,0.75,0.11038832449083145,0,39.8,Lending,49.87919075144509
App_282,86.75990313703072,33.71831858611699,20,8.066935196947393,3,97.15231842751541,0,0.1324009686296928,0.7024649705441041,0.4,0.8066935196947392,0.15,0.02847681572484589,0,37.39,Payments,49.61333333333334
App_283,87.51165905279888,26.863136807371877,34,9.848584027624758,12,77.22143283652147,0,0.12488340947201124,0.5596486834869141,0.68,0.9848584027624758,0.6,0.22778567163478528,0,48.7,Risk Management,52.27423076923077
App_284,81.87963879681737,0.46900067612081564,45,7.542482596820808,12,64.76562687984193,0,0.18120361203182625,0.00977084741918366,0.9,0.7542482596820808,0.6,0.3523437312015807,0,40.82,Payments,49.61333333333334
App_285,91.56560281992348,15.67014279571161,13,3.9319520102792227,1,80.49571282928426,0,0.08434397180076517,0.3264613082439919,0.26,0.39319520102792227,0.05,0.19504287170715742,0,21.86,Lending,49.87919075144509
App_286,80.71884547593484,24.850158882466147,35,5.906378339946378,2,73.9532762983452,0,0.19281154524065158,0.5177116433847114,0.7,0.5906378339946378,0.1,0.260467237016548,0,39.44,Core Banking,49.03
App_287,89.3119603626492,4.217591958952001,11,6.610142542473203,7,74.99299697399991,0,0.10688039637350798,0.08786649914483335,0.22,0.6610142542473203,0.35,0.2500700302600009,0,24.9,Lending,49.87919075144509
App_288,90.85289269415154,16.830092698040676,16,0.7845581631712395,14,84.85322496622828,0,0.09147107305848465,0.35062693120918076,0.32,0.07845581631712395,0.7,0.15146775033771717,0,24.55,Customer Support,53.401939393939394
App_289,85.73082504256568,1.593749221985595,38,5.444969591038651,10,88.74872453048809,1,0.14269174957434316,0.033203108791366565,0.76,0.5444969591038651,0.5,0.1125127546951191,1,80.49,Fraud Detection,48.961543624161074
App_290,91.81666521138021,3.7717678634409957,8,7.093208284726096,8,64.42414395492644,0,0.08183334788619788,0.07857849715502074,0.16,0.7093208284726096,0.4,0.3557585604507356,0,25.99,Fraud Detection,48.961543624161074
App_291,80.610004998781,19.052317257676613,34,1.6732130400106038,6,61.423609232259054,1,0.19389995001219007,0.3969232762015961,0.68,0.16732130400106038,0.3,0.3857639076774095,1,84.28,Customer Support,53.401939393939394
App_292,80.7469637749843,6.370356194066897,12,7.806317174255572,12,99.77321210742859,1,0.19253036225015704,0.13271575404306035,0.24,0.7806317174255571,0.6,0.002267878925714086,1,78.81,Fraud Detection,48.961543624161074
App_293,96.45201121319317,27.241960716554793,14,5.8377278051411166,1,69.30913395662208,0,0.03547988786806826,0.5675408482615582,0.28,0.5837727805141116,0.05,0.30690866043377923,0,30.3,Fraud Detection,48.961543624161074
App_294,87.20381282822525,33.09431851858876,17,9.522217856975946,7,62.15322099633836,0,0.12796187171774748,0.6894649691372657,0.34,0.9522217856975945,0.35,0.3784677900366164,0,45.55,Risk Management,52.27423076923077
App_295,82.54121025303769,38.42816155723598,32,0.42422298206891695,6,67.5950131638368,0,0.1745878974696231,0.800586699109083,0.64,0.042422298206891695,0.3,0.324049868361632,0,38.47,Core Banking,49.03
App_296,90.44486520109609,9.607211723750885,5,2.6532613755546697,11,61.55831385393857,1,0.09555134798903907,0.2001502442448101,0.1,0.26532613755546697,0.55,0.38441686146061427,1,73.14,Core Banking,49.03
App_297,95.39987106197222,8.039163948435348,26,6.015538792998241,18,75.67243578468687,1,0.046001289380277796,0.16748258225906976,0.52,0.6015538792998241,0.9,0.24327564215313133,1,83.97,Lending,49.87919075144509
App_298,84.31642054993686,5.019256336051212,22,2.9655991220593068,6,92.09607137805297,0,0.15683579450063134,0.10456784033440025,0.44,0.2965599122059307,0.3,0.07903928621947032,0,21.25,Customer Support,53.401939393939394
App_299,92.45780951638001,30.54865197809456,26,7.144241640712422,9,73.64977799030882,0,0.0754219048361999,0.6364302495436367,0.52,0.7144241640712422,0.45,0.2635022200969118,0,41.58,Payments,49.61333333333334
App_300,81.70694929987536,33.91083487137126,33,7.59005282521931,15,77.76733627513465,1,0.18293050700124638,0.7064757264869012,0.66,0.759005282521931,0.75,0.22232663724865348,1,100.82,Lending,49.87919075144509
App_301,81.03363442337215,1.5161349516308178,45,1.0251596406647445,2,87.02347094269754,0,0.1896636557662785,0.03158614482564204,0.9,0.10251596406647445,0.1,0.12976529057302458,0,23.36,Lending,49.87919075144509
App_302,90.62709263136296,44.93818781969711,37,5.138544642067677,9,80.35576280279521,1,0.09372907368637044,0.9362122462436898,0.74,0.5138544642067677,0.45,0.1964423719720479,1,97.32,Lending,49.87919075144509
App_303,90.81270243220213,2.4946216152706757,13,5.088905555910559,5,94.45782744085297,1,0.0918729756779787,0.05197128365147241,0.26,0.5088905555910559,0.25,0.055421725591470336,1,68.2,Lending,49.87919075144509
App_304,92.74859802996413,25.982224094451382,35,3.6928077021554104,17,94.64142700183027,0,0.07251401970035871,0.5412963353010705,0.7,0.36928077021554107,0.85,0.05358572998169734,0,37.98,Core Banking,49.03
App_305,94.52182667445322,34.034904933643986,7,9.32924862569672,17,60.39642781964615,0,0.05478173325546777,0.7090605194509164,0.14,0.9329248625696721,0.85,0.3960357218035385,0,46.09,Payments,49.61333333333334
App_306,99.5170415892507,41.80651793981211,34,8.275063198732212,4,91.12185225932797,0,0.004829584107493048,0.8709691237460856,0.68,0.8275063198732212,0.2,0.08878147740672034,0,43.48,Lending,49.87919075144509
App_307,90.32600696602391,34.276172742356536,18,6.972093819096368,6,78.42934400966695,0,0.09673993033976089,0.7140869321324278,0.36,0.6972093819096368,0.3,0.2157065599033305,0,38.79,Core Banking,49.03
App_308,86.45912945882492,38.48294798735001,29,7.143266357349976,1,99.55362165214652,0,0.13540870541175082,0.8017280830697918,0.58,0.7143266357349976,0.05,0.004463783478534822,0,39.4,Lending,49.87919075144509
App_309,95.90372389537407,16.293609242054693,13,4.617161438131191,10,79.3292830350174,1,0.04096276104625929,0.3394501925428061,0.26,0.4617161438131191,0.5,0.20670716964982602,1,76.74,Fraud Detection,48.961543624161074
App_310,85.41664502524148,39.11160545983259,19,9.209945210965758,12,99.4758378155319,1,0.14583354974758522,0.8148251137465122,0.38,0.9209945210965758,0.6,0.005241621844680963,1,95.54,Lending,49.87919075144509
App_311,88.77942841411272,3.845512626464407,48,6.945954272532854,4,90.18277444822947,1,0.11220571585887285,0.08011484638467514,0.96,0.6945954272532854,0.2,0.09817225551770534,1,82.7,Customer Support,53.401939393939394
App_312,81.56912762684532,42.951199490905324,24,7.289810616558165,5,69.94419538453225,0,0.18430872373154686,0.8948166560605276,0.48,0.7289810616558164,0.25,0.3005580461546775,0,47.65,Customer Support,53.401939393939394
App_313,80.50701486830916,26.28443405537934,39,8.616909037873452,13,81.5357991714783,1,0.19492985131690843,0.5475923761537362,0.78,0.8616909037873451,0.65,0.18464200828521699,1,99.72,Lending,49.87919075144509
App_314,99.2529682935585,39.2302929581997,23,2.74071589342191,11,99.68542557914331,1,0.007470317064415042,0.8172977699624937,0.46,0.274071589342191,0.55,0.0031457442085668676,1,83.09,Risk Management,52.27423076923077
App_315,96.71960241024412,21.71127765687841,13,8.07070903866703,3,94.30122431007695,0,0.03280397589755878,0.4523182845183002,0.26,0.807070903866703,0.15,0.05698775689923053,0,28.23,Fraud Detection,48.961543624161074
App_316,93.91948412187396,30.8917293694332,25,1.9524060295649204,5,63.89467575164885,0,0.06080515878126036,0.643577695196525,0.5,0.19524060295649204,0.25,0.3610532424835115,0,32.74,Payments,49.61333333333334
App_317,88.1790588882854,25.267327724933434,37,3.453419522448878,9,88.25487987239984,0,0.11820941111714603,0.5264026609361132,0.74,0.34534195224488784,0.45,0.1174512012760016,0,36.03,Lending,49.87919075144509
App_318,83.46588640141691,35.11629704425593,22,3.356104542698427,17,73.82318343483252,1,0.1653411359858309,0.7315895217553319,0.44,0.3356104542698427,0.85,0.2617681656516748,1,92.83,Payments,49.61333333333334
App_319,83.12874085342172,3.9182391374682997,21,9.785254683891406,14,60.27929047521393,0,0.16871259146578282,0.08162998203058958,0.42,0.9785254683891406,0.7,0.39720709524786074,0,39.79,Fraud Detection,48.961543624161074
App_320,85.00485796329191,2.8969000315470623,47,8.565372237479268,7,76.13923876107998,1,0.1499514203670809,0.0603520839905638,0.94,0.8565372237479268,0.35,0.2386076123892002,1,88.98,Lending,49.87919075144509
App_321,90.98453329412241,11.86095523248703,18,7.011698615902597,8,69.39017686899885,0,0.09015466705877585,0.24710323401014644,0.36,0.7011698615902597,0.4,0.3060982313100115,0,31.7,Risk Management,52.27423076923077
App_322,94.29191845400125,7.65814464543304,45,7.270567616153901,4,92.75477082081886,1,0.05708081545998752,0.15954468011318834,0.9,0.7270567616153901,0.2,0.07245229179181138,1,82.11,Core Banking,49.03
App_323,93.20394753435463,41.84561119642568,2,5.6207279440257105,9,73.49322435383061,0,0.06796052465645375,0.8717835665922017,0.04,0.5620727944025711,0.45,0.2650677564616939,0,36.64,Risk Management,52.27423076923077
App_324,85.59867793891885,10.522271393186127,41,9.47090667108519,19,93.10094775815269,0,0.14401322061081145,0.21921398735804432,0.82,0.9470906671085191,0.95,0.06899052241847314,0,45.03,Risk Management,52.27423076923077
App_325,99.09730561326388,46.8415322793183,18,4.962587528823615,5,60.02391755339181,0,0.009026943867361154,0.9758652558191313,0.36,0.49625875288236154,0.25,0.3997608244660819,0,41.08,Core Banking,49.03
App_326,94.75793833391538,16.17099800501313,8,3.8051770986989455,15,72.31276600104476,0,0.052420616660846235,0.33689579177110685,0.16,0.3805177098698945,0.75,0.27687233998955235,0,27.81,Core Banking,49.03
App_327,91.08708105022801,8.741659953057566,27,1.63035336931591,2,69.64660857231047,1,0.08912918949771992,0.18211791568869928,0.54,0.163035336931591,0.1,0.3035339142768953,1,71.97,Customer Support,53.401939393939394
App_328,92.23441492468704,37.905528342839,19,7.86205652261058,9,69.34269444274443,0,0.07765585075312956,0.7896985071424791,0.38,0.786205652261058,0.45,0.3065730555725557,0,44.33,Core Banking,49.03
App_329,88.3920012485558,31.617973224042053,44,7.344439320755915,10,62.727464790618505,0,0.116079987514442,0.6587077755008761,0.88,0.7344439320755914,0.5,0.37272535209381497,0,50.88,Lending,49.87919075144509
App_330,84.95461979002314,23.91339438975067,6,3.8435503852413486,10,67.48497081642007,0,0.15045380209976855,0.498195716453139,0.12,0.3843550385241349,0.5,0.32515029183579924,0,31.17,Payments,49.61333333333334
App_331,87.11945357302523,26.657450445006297,13,0.2519341395922936,16,82.2219827954248,0,0.12880546426974773,0.5553635509376312,0.26,0.02519341395922936,0.8,0.17778017204575206,0,29.27,Customer Support,53.401939393939394
App_332,95.15692220928739,34.52168535706866,8,8.389973277180108,3,71.65444291350978,0,0.048430777907126125,0.7192017782722638,0.16,0.8389973277180107,0.15,0.2834555708649022,0,36.33,Customer Support,53.401939393939394
App_333,80.28786977259512,10.965827583902339,18,0.11417983454073632,3,76.69579129316591,0,0.19712130227404884,0.22845474133129873,0.36,0.011417983454073632,0.15,0.2330420870683409,0,20.06,Payments,49.61333333333334
App_334,82.32145281013833,47.82402797072361,46,7.0369977962905095,16,75.07467521388755,1,0.17678547189861674,0.9963339160567419,0.92,0.703699779629051,0.8,0.24925324786112454,1,110.44,Customer Support,53.401939393939394
App_335,80.92005284043506,46.79007178304559,13,9.70257109726057,8,95.03619699999578,0,0.1907994715956494,0.9747931621467831,0.26,0.970257109726057,0.4,0.049638030000042195,0,47.46,Core Banking,49.03
App_336,80.8145760463794,31.21563294465297,37,4.376613281482035,18,96.21195996042061,1,0.191854239536206,0.6503256863469369,0.74,0.43766132814820347,0.9,0.03788040039579386,1,95.04,Risk Management,52.27423076923077
App_337,97.10921168022014,9.578037644598966,35,2.349734049959528,4,79.7182788662344,1,0.028907883197798582,0.19954245092914513,0.7,0.2349734049959528,0.2,0.202817211337656,1,73.78,Fraud Detection,48.961543624161074
App_338,94.07315718760047,32.65095563670198,39,7.0487101004338175,5,73.20623801262417,0,0.05926842812399528,0.6802282424312912,0.78,0.7048710100433817,0.25,0.2679376198737583,0,43.88,Core Banking,49.03
App_339,89.4834765817465,3.4655236310004405,16,8.171281420155852,2,64.27202816009455,0,0.10516523418253498,0.07219840897917584,0.32,0.8171281420155851,0.1,0.3572797183990545,0,27.49,Risk Management,52.27423076923077
App_340,81.95668321302003,1.471320105878691,29,5.464303160778473,0,98.1361151752838,0,0.1804331678697997,0.030652502205806065,0.58,0.5464303160778473,0.0,0.018638848247161947,0,22.3,Risk Management,52.27423076923077
App_341,89.83231750233665,12.368778648538257,8,9.670352752561461,19,62.4090777960119,1,0.1016768249766335,0.2576828885112137,0.16,0.9670352752561462,0.95,0.375909222039881,1,89.74,Customer Support,53.401939393939394
App_342,89.46943541561131,22.205901923487183,32,0.516687216579611,15,71.90601110273121,1,0.10530564584388685,0.4626229567393163,0.64,0.0516687216579611,0.75,0.28093988897268785,1,83.97,Lending,49.87919075144509
App_343,83.4640373982003,41.67708025960226,24,5.047955983045282,10,71.92264804680016,0,0.16535962601799695,0.8682725054083805,0.48,0.5047955983045281,0.5,0.28077351953199836,0,45.48,Lending,49.87919075144509
App_344,88.67703298475946,34.90411534878278,13,7.184539473225501,12,72.8160514456086,1,0.11322967015240536,0.7271690697663079,0.26,0.7184539473225501,0.6,0.2718394855439141,1,92.13,Customer Support,53.401939393939394
App_345,87.97009468794747,35.64991301759909,10,8.626404711491789,9,66.57147373089637,0,0.12029905312052534,0.742706521199981,0.2,0.8626404711491789,0.45,0.33428526269103626,0,43.32,Customer Support,53.401939393939394
App_346,92.31700196104433,20.423680053507617,34,1.7925561190779005,2,91.32645723694789,1,0.07682998038955674,0.42549333444807536,0.68,0.17925561190779005,0.1,0.08673542763052111,1,75.62,Payments,49.61333333333334
